num, time, PAT, eSBP, eDBP, tSBP, tDBP
1762,1546283,252,0,0,0,0
1763,1547153,221,0,0,0,0
1764,1547593,174,0,0,0,0
1765,1548052,202,0,0,0,0
1766,1548537,202,0,0,0,0
1767,1548828,230,0,0,0,0
1768,1549142,273,0,0,0,0
1769,1549520,427,0,0,0,0
1770,1550254,413,0,0,0,0
1771,1550999,392,0,0,0,0
1772,1551777,416,0,0,0,0
1773,1552444,429,0,0,0,0
1774,1553308,359,0,0,0,0
1775,1554104,371,0,0,0,0
1776,1554471,391,0,0,0,0
1777,1555057,252,0,0,0,0
1778,1555892,232,0,0,0,0
1779,1556742,206,0,0,0,0
1780,1557618,206,0,0,0,0
1781,1558555,210,0,0,0,0
1782,1559500,206,0,0,0,0
1783,1560454,210,0,0,0,0
1784,1561422,214,0,0,0,0
1785,1562371,276,0,0,0,0
1786,1563296,275,0,0,0,0
1787,1563979,305,0,0,0,0
1788,1564370,329,0,0,0,0
1789,1564945,328,0,0,0,0
1790,1565699,251,0,0,0,0
1791,1566001,262,0,0,0,0
1792,1566417,187,0,0,0,0
1793,1566910,265,0,0,0,0
1794,1567513,281,0,0,0,0
1795,1567909,266,0,0,0,0
1796,1568892,266,0,0,0,0
1797,1569471,285,0,0,0,0
1798,1570294,213,0,0,0,0
1799,1571163,191,0,0,0,0
1800,1572039,202,0,0,0,0
1801,1572911,203,0,0,0,0
1802,1573773,202,0,0,0,0
1803,1574615,204,0,0,0,0
1804,1575444,208,0,0,0,0
1805,1576331,211,0,0,0,0
1806,1577285,210,0,0,0,0
1807,1578286,211,0,0,0,0
1808,1579300,211,0,0,0,0
1809,1580327,212,0,0,0,0
1810,1581363,213,0,0,0,0
1811,1582386,213,0,0,0,0
1812,1583342,214,0,0,0,0
1813,1584300,215,0,0,0,0
1814,1585270,215,0,0,0,0
1815,1586230,216,0,0,0,0
1816,1587192,260,0,0,0,0
1817,1588159,257,0,0,0,0
1818,1588840,266,0,0,0,0
1819,1589134,277,0,0,0,0
1820,1590088,278,0,0,0,0
1821,1591038,222,0,0,0,0
1822,1591997,222,0,0,0,0
1823,1592953,224,0,0,0,0
1824,1593895,218,0,0,0,0
1825,1594820,217,0,0,0,0
1826,1595706,217,0,0,0,0
1827,1596585,218,0,0,0,0
1828,1597486,213,0,0,0,0
1829,1598422,211,0,0,0,0
1830,1599390,211,0,0,0,0
1831,1600368,212,0,0,0,0
1832,1601271,212,0,0,0,0
1833,1602106,214,0,0,0,0
1834,1602892,259,0,0,0,0
1835,1603715,262,0,0,0,0
1836,1604574,261,0,0,0,0
1837,1605469,260,0,0,0,0
1838,1606384,260,0,0,0,0
1839,1607296,215,0,0,0,0
1840,1608179,191,0,0,0,0
1841,1609039,195,0,0,0,0
1842,1609844,196,0,0,0,0
1843,1610601,197,0,0,0,0
1844,1611349,198,0,0,0,0
1845,1612093,218,0,0,0,0
1846,1612890,238,0,0,0,0
1847,1613805,243,0,0,0,0
1848,1614707,242,0,0,0,0
1849,1615596,238,0,0,0,0
1850,1616485,210,0,0,0,0
1851,1617353,165,0,0,0,0
1852,1618239,181,0,0,0,0
1853,1619096,181,0,0,0,0
1854,1620001,181,0,0,0,0
1855,1620982,204,0,0,0,0
1856,1621988,216,0,0,0,0
1857,1623039,216,0,0,0,0
1858,1624074,179,0,0,0,0
1859,1625078,173,0,0,0,0
1860,1626092,174,0,0,0,0
1861,1627095,175,0,0,0,0
1862,1628048,168,0,0,0,0
1863,1628956,212,0,0,0,0
1864,1629821,212,0,0,0,0
1865,1630766,211,0,0,0,0
1866,1631728,210,0,0,0,0
1867,1632719,210,0,0,0,0
1868,1633724,209,0,0,0,0
1869,1634727,209,0,0,0,0
1870,1635720,205,0,0,0,0
1871,1636701,203,0,0,0,0
1872,1637664,203,0,0,0,0
1873,1638593,203,0,0,0,0
1874,1639530,202,0,0,0,0
1875,1640475,205,0,0,0,0
1876,1641431,205,0,0,0,0
1877,1642340,204,0,0,0,0
1878,1643281,205,0,0,0,0
1879,1644221,199,0,0,0,0
1880,1645167,163,0,0,0,0
1881,1646097,163,0,0,0,0
1882,1647000,167,0,0,0,0
1883,1647929,164,0,0,0,0
1884,1648886,172,0,0,0,0
1885,1649816,209,0,0,0,0
1886,1650757,210,0,0,0,0
1887,1651705,206,0,0,0,0
1888,1652653,208,0,0,0,0
1889,1653594,207,0,0,0,0
1890,1654522,201,0,0,0,0
1891,1655438,204,0,0,0,0
1892,1656329,203,0,0,0,0
1893,1657192,204,0,0,0,0
1894,1658096,203,0,0,0,0
1895,1659018,210,0,0,0,0
1896,1659924,208,0,0,0,0
1897,1660808,209,0,0,0,0
1898,1661699,209,0,0,0,0
1899,1662598,209,0,0,0,0
1900,1663467,208,0,0,0,0
1901,1664353,207,0,0,0,0
1902,1665279,206,0,0,0,0
1903,1666215,206,0,0,0,0
1904,1667128,206,0,0,0,0
1905,1668041,206,0,0,0,0
1906,1668937,211,0,0,0,0
1907,1669826,211,0,0,0,0
1908,1670687,210,0,0,0,0
1909,1671580,210,0,0,0,0
1910,1672477,210,0,0,0,0
1911,1673334,208,0,0,0,0
1912,1674159,202,0,0,0,0
1913,1675002,202,0,0,0,0
1914,1675884,202,0,0,0,0
1915,1676788,203,0,0,0,0
1916,1677693,199,0,0,0,0
1917,1678596,207,0,0,0,0
1918,1679527,207,0,0,0,0
1919,1680460,206,0,0,0,0
1920,1681387,205,0,0,0,0
1921,1682281,222,0,0,0,0
1922,1683197,223,0,0,0,0
1923,1684099,224,0,0,0,0
1924,1684998,225,0,0,0,0
1925,1685907,226,0,0,0,0
1926,1686859,209,0,0,0,0
1927,1687843,208,0,0,0,0
1928,1688827,208,0,0,0,0
1929,1689780,209,0,0,0,0
1930,1690744,208,0,0,0,0
1931,1691697,209,0,0,0,0
1932,1692631,207,0,0,0,0
1933,1693584,209,0,0,0,0
1934,1694534,209,0,0,0,0
1935,1695459,211,0,0,0,0
1936,1696392,210,0,0,0,0
1937,1697336,213,0,0,0,0
1938,1698288,211,0,0,0,0
1939,1699230,210,0,0,0,0
1940,1700147,210,0,0,0,0
1941,1701080,211,0,0,0,0
1942,1702018,212,0,0,0,0
1943,1702957,212,0,0,0,0
1944,1703856,213,0,0,0,0
1945,1704770,211,0,0,0,0
1946,1705706,208,0,0,0,0
1947,1706650,207,0,0,0,0
1948,1707580,203,0,0,0,0
1949,1708482,202,0,0,0,0
1950,1709345,203,0,0,0,0
1951,1710175,207,0,0,0,0
1952,1711012,207,0,0,0,0
1953,1711872,203,0,0,0,0
1954,1712728,203,0,0,0,0
1955,1713557,202,0,0,0,0
1956,1714409,203,0,0,0,0
1957,1715284,203,0,0,0,0
1958,1716161,211,0,0,0,0
1959,1717003,211,0,0,0,0
1960,1717853,215,0,0,0,0
1961,1718717,213,0,0,0,0
1962,1719604,212,0,0,0,0
1963,1720470,214,0,0,0,0
1964,1721360,212,0,0,0,0
1965,1722288,210,0,0,0,0
1966,1723200,210,0,0,0,0
1967,1724112,213,0,0,0,0
1968,1725046,210,0,0,0,0
1969,1725991,209,0,0,0,0
1970,1726918,210,0,0,0,0
1971,1727858,210,0,0,0,0
1972,1728803,206,0,0,0,0
1973,1729748,207,0,0,0,0
1974,1730687,208,0,0,0,0
1975,1731633,207,0,0,0,0
1976,1732539,207,0,0,0,0
1977,1733414,208,0,0,0,0
1978,1734314,208,0,0,0,0
1979,1735255,209,0,0,0,0
1980,1736159,208,0,0,0,0
1981,1737063,207,0,0,0,0
1982,1738002,207,0,0,0,0
1983,1738931,208,0,0,0,0
1984,1739829,210,0,0,0,0
1985,1740776,221,0,0,0,0
1986,1741747,238,0,0,0,0
1987,1742681,239,0,0,0,0
1988,1743612,239,0,0,0,0
1989,1744560,239,0,0,0,0
1990,1745486,229,0,0,0,0
1991,1746353,213,0,0,0,0
1992,1747236,213,0,0,0,0
1993,1748133,213,0,0,0,0
1994,1749009,213,0,0,0,0
1995,1749870,213,0,0,0,0
1996,1750796,210,0,0,0,0
1997,1751713,210,0,0,0,0
1998,1752602,210,0,0,0,0
1999,1753481,209,0,0,0,0
2000,1754387,209,0,0,0,0
2001,1755309,210,0,0,0,0
2002,1756203,209,0,0,0,0
2003,1757100,207,0,0,0,0
2004,1758006,208,0,0,0,0
2005,1758905,245,0,0,0,0
2006,1759780,244,0,0,0,0
2007,1760696,246,0,0,0,0
2008,1761639,246,0,0,0,0
2009,1762555,244,0,0,0,0
2010,1763443,212,0,0,0,0
2011,1764343,218,0,0,0,0
2012,1765228,216,0,0,0,0
2013,1766081,218,0,0,0,0
2014,1766969,219,0,0,0,0
2015,1767912,215,0,0,0,0
2016,1768849,212,0,0,0,0
2017,1769794,212,0,0,0,0
2018,1770723,213,0,0,0,0
2019,1771670,214,0,0,0,0
2020,1772626,213,0,0,0,0
2021,1773584,214,0,0,0,0
2022,1774537,214,0,0,0,0
2023,1775462,213,0,0,0,0
2024,1776394,213,0,0,0,0
2025,1777328,213,0,0,0,0
2026,1778252,212,0,0,0,0
2027,1779154,212,0,0,0,0
2028,1780039,212,0,0,0,0
2029,1780940,212,0,0,0,0
2030,1781865,212,0,0,0,0
2031,1782764,211,0,0,0,0
2032,1783709,211,0,0,0,0
2033,1784657,210,0,0,0,0
2034,1785621,209,0,0,0,0
2035,1786548,209,0,0,0,0
2036,1787492,209,0,0,0,0
2037,1788442,208,0,0,0,0
2038,1789400,209,0,0,0,0
2039,1790332,209,0,0,0,0
2040,1791291,210,0,0,0,0
2041,1792247,209,0,0,0,0
2042,1793201,210,0,0,0,0
2043,1794108,210,0,0,0,0
2044,1795045,210,0,0,0,0
2045,1795992,203,0,0,0,0
2046,1796879,207,0,0,0,0
2047,1797776,209,0,0,0,0
2048,1798687,209,0,0,0,0
2049,1799566,209,0,0,0,0
2050,1800491,217,0,0,0,0
2051,1801444,228,0,0,0,0
2052,1802359,247,0,0,0,0
2053,1803273,224,0,0,0,0
2054,1804202,230,0,0,0,0
2055,1805125,230,0,0,0,0
2056,1806012,221,0,0,0,0
2057,1806949,203,0,0,0,0
2058,1807893,228,0,0,0,0
2059,1808822,239,0,0,0,0
2060,1809732,239,0,0,0,0
2061,1810634,236,0,0,0,0
2062,1811551,236,0,0,0,0
2063,1812476,235,0,0,0,0
2064,1813384,218,0,0,0,0
2065,1814325,217,0,0,0,0
2066,1815270,212,0,0,0,0
2067,1816150,209,0,0,0,0
2068,1817051,221,0,0,0,0
2069,1817978,224,0,0,0,0
2070,1818910,225,0,0,0,0
2071,1819873,231,0,0,0,0
2072,1820818,234,0,0,0,0
2073,1821775,226,0,0,0,0
2074,1822746,226,0,0,0,0
2075,1823720,228,0,0,0,0
2076,1824672,225,0,0,0,0
2077,1825633,224,0,0,0,0
2078,1826598,240,0,0,0,0
2079,1827564,244,0,0,0,0
2080,1828471,224,0,0,0,0
2081,1829379,224,0,0,0,0
2082,1830338,224,0,0,0,0
2083,1831298,204,0,0,0,0
2084,1832224,199,0,0,0,0
2085,1833174,220,0,0,0,0
2086,1834137,220,0,0,0,0
2087,1835085,217,0,0,0,0
2088,1835991,216,0,0,0,0
2089,1836921,215,0,0,0,0
2090,1837877,212,0,0,0,0
2091,1838830,212,0,0,0,0
2092,1839755,257,0,0,0,0
2093,1840622,266,0,0,0,0
2094,1840994,236,0,0,0,0
2095,1841495,209,0,0,0,0
2096,1842057,194,0,0,0,0
2097,1842368,154,0,0,0,0
2098,1843238,143,0,0,0,0
2099,1844112,174,0,0,0,0
2100,1844962,204,0,0,0,0
2101,1845831,222,0,0,0,0
2102,1846742,222,0,0,0,0
2103,1847665,226,0,0,0,0
2104,1848564,229,0,0,0,0
2105,1849491,232,0,0,0,0
2106,1850435,233,0,0,0,0
2107,1851361,236,0,0,0,0
2108,1852271,236,0,0,0,0
2109,1853223,234,0,0,0,0
2110,1854173,233,0,0,0,0
2111,1855092,232,0,0,0,0
2112,1856051,229,0,0,0,0
2113,1857022,230,0,0,0,0
2114,1857959,231,0,0,0,0
2115,1858855,231,0,0,0,0
2116,1859759,232,0,0,0,0
2117,1860693,233,0,0,0,0
2118,1861570,231,0,0,0,0
2119,1862469,231,0,0,0,0
2120,1863426,230,0,0,0,0
2121,1864380,229,0,0,0,0
2122,1865331,229,0,0,0,0
2123,1866280,231,0,0,0,0
2124,1867239,186,0,0,0,0
2125,1868177,184,0,0,0,0
2126,1869045,182,0,0,0,0
2127,1869895,178,0,0,0,0
2128,1870779,174,0,0,0,0
2129,1871738,215,0,0,0,0
2130,1872690,215,0,0,0,0
2131,1873644,216,0,0,0,0
2132,1874558,216,0,0,0,0
2133,1875497,219,0,0,0,0
2134,1876458,220,0,0,0,0
2135,1877429,220,0,0,0,0
2136,1878377,260,0,0,0,0
2137,1879358,272,0,0,0,0
2138,1880348,269,0,0,0,0
2139,1881339,268,0,0,0,0
2140,1882289,274,0,0,0,0
2141,1883246,224,0,0,0,0
2142,1884205,221,0,0,0,0
2143,1885161,222,0,0,0,0
2144,1886074,225,0,0,0,0
2145,1886996,222,0,0,0,0
2146,1887937,218,0,0,0,0
2147,1888884,220,0,0,0,0
2148,1889836,221,0,0,0,0
2149,1890763,218,0,0,0,0
2150,1891703,217,0,0,0,0
2151,1892661,219,0,0,0,0
2152,1893591,219,0,0,0,0
2153,1894502,218,0,0,0,0
2154,1895443,219,0,0,0,0
2155,1896392,258,0,0,0,0
2156,1897301,237,0,0,0,0
2157,1898232,235,0,0,0,0
2158,1899175,234,0,0,0,0
2159,1900120,287,0,0,0,0
2160,1901041,242,0,0,0,0
2161,1901988,268,0,0,0,0
2162,1902943,272,0,0,0,0
2163,1903890,295,0,0,0,0
2164,1904816,247,0,0,0,0
2165,1905760,254,0,0,0,0
2166,1906724,254,0,0,0,0
2167,1907698,255,0,0,0,0
2168,1908631,234,0,0,0,0
2169,1909578,231,0,0,0,0
2170,1910536,233,0,0,0,0
2171,1911485,228,0,0,0,0
2172,1912362,228,0,0,0,0
2173,1913247,222,0,0,0,0
2174,1914168,231,0,0,0,0
2175,1915116,225,0,0,0,0
2176,1916090,190,0,0,0,0
2177,1917028,199,0,0,0,0
2178,1917986,199,0,0,0,0
2179,1918971,225,0,0,0,0
2180,1919966,236,0,0,0,0
2181,1920919,287,0,0,0,0
2182,1921893,251,0,0,0,0
2183,1922880,245,0,0,0,0
2184,1923873,214,0,0,0,0
2185,1924831,208,0,0,0,0
2186,1925778,205,0,0,0,0
2187,1926719,224,0,0,0,0
2188,1927664,224,0,0,0,0
2189,1928602,220,0,0,0,0
2190,1929489,221,0,0,0,0
2191,1930363,221,0,0,0,0
2192,1931254,215,0,0,0,0
2193,1932089,213,0,0,0,0
2194,1932931,216,0,0,0,0
2195,1933868,214,0,0,0,0
2196,1934829,209,0,0,0,0
2197,1935827,216,0,0,0,0
2198,1936829,216,0,0,0,0
2199,1937830,216,0,0,0,0
2200,1938825,216,0,0,0,0
2201,1939796,215,0,0,0,0
2202,1940716,216,0,0,0,0
2203,1941633,216,0,0,0,0
2204,1942585,216,0,0,0,0
2205,1943543,216,0,0,0,0
2206,1944503,216,0,0,0,0
2207,1945474,214,0,0,0,0
2208,1946463,215,0,0,0,0
2209,1947466,216,0,0,0,0
2210,1948442,216,0,0,0,0
2211,1949438,215,0,0,0,0
2212,1950449,215,0,0,0,0
2213,1951447,215,0,0,0,0
2214,1952396,216,0,0,0,0
2215,1953351,216,0,0,0,0
2216,1954315,218,0,0,0,0
2217,1955292,219,0,0,0,0
2218,1956228,243,0,0,0,0
2219,1957162,242,0,0,0,0
2220,1958085,241,0,0,0,0
2221,1958971,241,0,0,0,0
2222,1959872,237,0,0,0,0
2223,1960790,207,0,0,0,0
2224,1961686,205,0,0,0,0
2225,1962538,205,0,0,0,0
2226,1963413,202,0,0,0,0
2227,1964307,206,0,0,0,0
2228,1965221,203,0,0,0,0
2229,1966079,201,0,0,0,0
2230,1966937,203,0,0,0,0
2231,1967793,203,0,0,0,0
2232,1968617,202,0,0,0,0
2233,1969422,207,0,0,0,0
2234,1970250,209,0,0,0,0
2235,1971092,208,0,0,0,0
2236,1971910,209,0,0,0,0
2237,1972698,208,0,0,0,0
2238,1973461,211,0,0,0,0
2239,1974259,215,0,0,0,0
2240,1975071,215,0,0,0,0
2241,1975860,214,0,0,0,0
2242,1976684,214,0,0,0,0
2243,1977529,213,0,0,0,0
2244,1978387,210,0,0,0,0
2245,1979199,209,0,0,0,0
2246,1980015,209,0,0,0,0
2247,1980857,209,0,0,0,0
2248,1981768,195,0,0,0,0
2249,1982651,195,0,0,0,0
2250,1983514,196,0,0,0,0
2251,1984416,197,0,0,0,0
2252,1985333,198,0,0,0,0
2253,1986227,213,0,0,0,0
2254,1987097,213,0,0,0,0
2255,1988021,212,0,0,0,0
2256,1988947,212,0,0,0,0
2257,1989821,212,0,0,0,0
2258,1990708,210,0,0,0,0
2259,1991605,209,0,0,0,0
2260,1992504,210,0,0,0,0
2261,1993367,217,0,0,0,0
2262,1994236,217,0,0,0,0
2263,1995113,220,0,0,0,0
2264,1995986,220,0,0,0,0
2265,1996795,220,0,0,0,0
2266,1997637,224,0,0,0,0
2267,1998508,221,0,0,0,0
2268,1999366,222,0,0,0,0
2269,2000185,220,0,0,0,0
2270,2001007,228,0,0,0,0
2271,2001836,183,0,0,0,0
2272,2002652,177,0,0,0,0
2273,2003508,176,0,0,0,0
2274,2004420,182,0,0,0,0
2275,2005352,174,0,0,0,0
2276,2006309,210,0,0,0,0
2277,2007239,220,0,0,0,0
2278,2008173,220,0,0,0,0
2279,2009099,218,0,0,0,0
2280,2010025,219,0,0,0,0
2281,2010959,218,0,0,0,0
2282,2011884,218,0,0,0,0
2283,2012810,220,0,0,0,0
2284,2013727,220,0,0,0,0
2285,2014649,222,0,0,0,0
2286,2015577,223,0,0,0,0
2287,2016497,225,0,0,0,0
2288,2017385,224,0,0,0,0
2289,2018235,224,0,0,0,0
2290,2019125,223,0,0,0,0
2291,2020036,222,0,0,0,0
2292,2020972,220,0,0,0,0
2293,2021919,219,0,0,0,0
2294,2022864,218,0,0,0,0
2295,2023767,219,0,0,0,0
2296,2024691,219,0,0,0,0
2297,2025611,219,0,0,0,0
2298,2026554,220,0,0,0,0
2299,2027523,219,0,0,0,0
2300,2028442,220,0,0,0,0
2301,2029335,221,0,0,0,0
2302,2030234,219,0,0,0,0
2303,2031072,211,0,0,0,0
2304,2031864,224,0,0,0,0
2305,2032626,223,0,0,0,0
2306,2033375,219,0,0,0,0
2307,2034151,221,0,0,0,0
2308,2035041,214,0,0,0,0
2309,2035951,196,0,0,0,0
2310,2036883,195,0,0,0,0
2311,2037821,196,0,0,0,0
2312,2038770,192,0,0,0,0
2313,2039727,204,0,0,0,0
2314,2040682,209,0,0,0,0
2315,2041640,210,0,0,0,0
2316,2042587,213,0,0,0,0
2317,2043529,217,0,0,0,0
2318,2044471,219,0,0,0,0
2319,2045408,220,0,0,0,0
2320,2046317,220,0,0,0,0
2321,2047256,218,0,0,0,0
2322,2048241,215,0,0,0,0
2323,2049278,215,0,0,0,0
2324,2050273,215,0,0,0,0
2325,2051325,214,0,0,0,0
2326,2052414,214,0,0,0,0
2327,2053485,215,0,0,0,0
2328,2054483,214,0,0,0,0
2329,2055490,212,0,0,0,0
2330,2056504,213,0,0,0,0
2331,2057510,214,0,0,0,0
2332,2058520,213,0,0,0,0
2333,2059515,215,0,0,0,0
2334,2060462,216,0,0,0,0
2335,2061415,216,0,0,0,0
2336,2062368,215,0,0,0,0
2337,2063330,216,0,0,0,0
2338,2064306,216,0,0,0,0
2339,2065281,216,0,0,0,0
2340,2066272,217,0,0,0,0
2341,2067271,216,0,0,0,0
2342,2068242,216,0,0,0,0
2343,2069211,210,0,0,0,0
2344,2070176,208,0,0,0,0
2345,2071126,216,0,0,0,0
2346,2072041,232,0,0,0,0
2347,2072970,230,0,0,0,0
2348,2073859,239,0,0,0,0
2349,2074761,244,0,0,0,0
2350,2075681,235,0,0,0,0
2351,2076625,221,0,0,0,0
2352,2077577,219,0,0,0,0
2353,2078536,216,0,0,0,0
2354,2079506,213,0,0,0,0
2355,2080444,212,0,0,0,0
2356,2081379,213,0,0,0,0
2357,2082270,215,0,0,0,0
2358,2083113,215,0,0,0,0
2359,2083958,198,0,0,0,0
2360,2084858,205,0,0,0,0
2361,2085797,206,0,0,0,0
2362,2086716,182,0,0,0,0
2363,2087626,180,0,0,0,0
2364,2088527,218,0,0,0,0
2365,2089420,212,0,0,0,0
2366,2090310,209,0,0,0,0
2367,2091224,238,0,0,0,0
2368,2092146,245,0,0,0,0
2369,2093062,222,0,0,0,0
2370,2094000,219,0,0,0,0
2371,2094958,223,0,0,0,0
2372,2095922,287,0,0,0,0
2373,2096861,285,0,0,0,0
2374,2097796,260,0,0,0,0
2375,2098704,285,0,0,0,0
2376,2099588,285,0,0,0,0
2377,2100489,222,0,0,0,0
2378,2101411,223,0,0,0,0
2379,2102351,244,0,0,0,0
2380,2103317,219,0,0,0,0
2381,2104310,215,0,0,0,0
2382,2105268,216,0,0,0,0
2383,2106246,215,0,0,0,0
2384,2107232,215,0,0,0,0
2385,2108232,216,0,0,0,0
2386,2109209,216,0,0,0,0
2387,2110202,215,0,0,0,0
2388,2111199,212,0,0,0,0
2389,2112174,211,0,0,0,0
2390,2113125,210,0,0,0,0
2391,2114083,209,0,0,0,0
2392,2115050,210,0,0,0,0
2393,2116001,217,0,0,0,0
2394,2116955,219,0,0,0,0
2395,2117925,218,0,0,0,0
2396,2118922,218,0,0,0,0
2397,2119898,220,0,0,0,0
2398,2120876,215,0,0,0,0
2399,2121846,206,0,0,0,0
2400,2122785,198,0,0,0,0
2401,2123685,206,0,0,0,0
2402,2124547,206,0,0,0,0
2403,2125450,205,0,0,0,0
2404,2126377,215,0,0,0,0
2405,2127269,224,0,0,0,0
2406,2128205,218,0,0,0,0
2407,2129166,215,0,0,0,0
2408,2130153,215,0,0,0,0
2409,2131153,214,0,0,0,0
2410,2132119,214,0,0,0,0
2411,2133088,213,0,0,0,0
2412,2134057,214,0,0,0,0
2413,2135017,219,0,0,0,0
2414,2135943,219,0,0,0,0
2415,2136833,226,0,0,0,0
2416,2137685,208,0,0,0,0
2417,2138485,209,0,0,0,0
2418,2139284,204,0,0,0,0
2419,2140111,203,0,0,0,0
2420,2140989,196,0,0,0,0
2421,2141941,214,0,0,0,0
2422,2142889,217,0,0,0,0
2423,2143830,218,0,0,0,0
2424,2144695,219,0,0,0,0
2425,2145567,219,0,0,0,0
2426,2146463,219,0,0,0,0
2427,2147384,215,0,0,0,0
2428,2148321,214,0,0,0,0
2429,2149265,212,0,0,0,0
2430,2150203,212,0,0,0,0
2431,2151127,212,0,0,0,0
2432,2152032,211,0,0,0,0
2433,2152958,214,0,0,0,0
2434,2153931,215,0,0,0,0
2435,2154900,215,0,0,0,0
2436,2155886,215,0,0,0,0
2437,2156869,215,0,0,0,0
2438,2157789,213,0,0,0,0
2439,2158731,213,0,0,0,0
2440,2159696,213,0,0,0,0
2441,2160703,212,0,0,0,0
2442,2161703,214,0,0,0,0
2443,2162634,216,0,0,0,0
2444,2163564,217,0,0,0,0
2445,2164443,218,0,0,0,0
2446,2165301,217,0,0,0,0
2447,2166169,215,0,0,0,0
2448,2167111,213,0,0,0,0
2449,2168063,212,0,0,0,0
2450,2168961,212,0,0,0,0
2451,2169885,213,0,0,0,0
2452,2170848,212,0,0,0,0
2453,2171811,211,0,0,0,0
2454,2172785,211,0,0,0,0
2455,2173752,211,0,0,0,0
2456,2174668,212,0,0,0,0
2457,2175584,214,0,0,0,0
2458,2176518,214,0,0,0,0
2459,2177471,215,0,0,0,0
2460,2178418,214,0,0,0,0
2461,2179306,213,0,0,0,0
2462,2180228,214,0,0,0,0
2463,2181178,213,0,0,0,0
2464,2182118,213,0,0,0,0
2465,2183023,214,0,0,0,0
2466,2183953,214,0,0,0,0
2467,2184866,213,0,0,0,0
2468,2185763,214,0,0,0,0
2469,2186711,213,0,0,0,0
2470,2187692,212,0,0,0,0
2471,2188663,213,0,0,0,0
2472,2189567,213,0,0,0,0
2473,2190500,213,0,0,0,0
2474,2191441,213,0,0,0,0
2475,2192401,214,0,0,0,0
2476,2193285,213,0,0,0,0
2477,2194197,212,0,0,0,0
2478,2195158,212,0,0,0,0
2479,2196120,211,0,0,0,0
2480,2197052,202,0,0,0,0
2481,2197934,204,0,0,0,0
2482,2198849,201,0,0,0,0
2483,2199799,201,0,0,0,0
2484,2200733,202,0,0,0,0
2485,2201612,211,0,0,0,0
2486,2202524,208,0,0,0,0
2487,2203490,211,0,0,0,0
2488,2204457,211,0,0,0,0
2489,2205397,212,0,0,0,0
2490,2206366,211,0,0,0,0
2491,2207343,211,0,0,0,0
2492,2208311,213,0,0,0,0
2493,2209257,212,0,0,0,0
2494,2210218,212,0,0,0,0
2495,2211196,213,0,0,0,0
2496,2212142,214,0,0,0,0
2497,2213109,214,0,0,0,0
2498,2214085,214,0,0,0,0
2499,2215063,214,0,0,0,0
2500,2215989,216,0,0,0,0
2501,2216962,216,0,0,0,0
2502,2217939,217,0,0,0,0
2503,2218829,218,0,0,0,0
2504,2219678,218,0,0,0,0
2505,2220551,216,0,0,0,0
2506,2221485,216,0,0,0,0
2507,2222462,214,0,0,0,0
2508,2223365,213,0,0,0,0
2509,2224311,213,0,0,0,0
2510,2225232,213,0,0,0,0
2511,2226161,213,0,0,0,0
2512,2227030,213,0,0,0,0
2513,2227923,213,0,0,0,0
2514,2228843,212,0,0,0,0
2515,2229810,212,0,0,0,0
2516,2230739,212,0,0,0,0
2517,2231616,212,0,0,0,0
2518,2232511,212,0,0,0,0
2519,2233417,211,0,0,0,0
2520,2234310,211,0,0,0,0
2521,2235172,211,0,0,0,0
2522,2236048,210,0,0,0,0
2523,2236959,215,0,0,0,0
2524,2237867,216,0,0,0,0
2525,2238683,221,0,0,0,0
2526,2239487,217,0,0,0,0
2527,2240356,210,0,0,0,0
2528,2241228,212,0,0,0,0
2529,2241674,270,0,0,0,0
2530,2242141,243,0,0,0,0
2531,2245066,307,0,0,0,0
2532,2245808,261,0,0,0,0
2533,2246568,251,0,0,0,0
2534,2247342,170,0,0,0,0
2535,2248117,198,0,0,0,0
2536,2248873,198,0,0,0,0
2537,2249641,199,0,0,0,0
2538,2250408,198,0,0,0,0
2539,2251170,203,0,0,0,0
2540,2251924,201,0,0,0,0
2541,2252672,202,0,0,0,0
2542,2253419,205,0,0,0,0
2543,2254173,206,0,0,0,0
2544,2254932,210,0,0,0,0
2545,2255689,209,0,0,0,0
2546,2256449,208,0,0,0,0
2547,2257206,191,0,0,0,0
2548,2258006,192,0,0,0,0
2549,2258802,173,0,0,0,0
2550,2259679,235,0,0,0,0
2551,2260639,231,0,0,0,0
2552,2261601,255,0,0,0,0
2553,2262558,245,0,0,0,0
2554,2263512,251,0,0,0,0
2555,2264431,263,0,0,0,0
2556,2265333,284,0,0,0,0
2557,2266216,345,0,0,0,0
2558,2267050,406,0,0,0,0
2559,2267875,422,0,0,0,0
2560,2268725,385,0,0,0,0
2561,2269593,328,0,0,0,0
2562,2270453,274,0,0,0,0
2563,2271297,279,0,0,0,0
2564,2272145,264,0,0,0,0
2565,2272977,214,0,0,0,0
2566,2273792,277,0,0,0,0
2567,2274627,270,0,0,0,0
2568,2275475,268,0,0,0,0
2569,2276338,299,0,0,0,0
2570,2277210,314,0,0,0,0
2571,2278053,240,0,0,0,0
2572,2278882,245,0,0,0,0
2573,2279683,214,0,0,0,0
2574,2280456,228,0,0,0,0
2575,2281213,262,0,0,0,0
2576,2281957,330,0,0,0,0
2577,2282759,311,0,0,0,0
2578,2283053,368,0,0,0,0
2579,2283652,392,0,0,0,0
2580,2284523,437,0,0,0,0
2581,2285705,355,0,0,0,0
2582,2286338,394,0,0,0,0
